ufo_id,location
185638,"36°34'44""N 84°02'41""W"
185653,"30.18619,-97.551969"
185657,"(-24.6181534, -53.3323946)"
185676,"viewed from second floor balcony at 40.610, -75.385"
185809,9.481761 76.6174023
185860,"(38.4459302, -122.6823098)"
185881,"33.954665,-84.365048"
185889,"Viewed from second floor balcony at 40.610, -75.385"
185895,"44.712159349287, -122.16196843748816"
185903,"I was standing at 26.2654949, 36.4401242 looking west over Red Sea. UAP was distant maybe 10km+"
185904,"hungary 3316 road headed to tiszacsege from balmazújváros 47.685361, 21.116416"
185910,"27°20'59.8""S 58°38'02.4""W"
185928,"29°28'43.3""N 95°07'32.8""W"
185929,"(38.4490371, -122.6716953)"
185930,"29°28'43.3""N 95°07'32.8""W"
185936,"42.726200, -71.190895 was east we could see it hovering over the trees"
185952,latitude -3.769056 longitude -38.640748
185970,"29°13'50""S 51°52'32""W"
185974,"45°43'22""N 122°27'46""W direction of flight approximately SE heading NW, then turning NE"
186031,"46.88877121178408, 17.974536160059365"
186043,Latitude: 18.3382 Longitude: -64.9319
186066,"It started on the horizon towards the east and stayed above our home (34.7861000,-86.7432660)"
186069,Latitude: 38.432832 Longitude: -90.377619
186092,"(53.4429332, -2.7649589)"
186105,"32.5379658, -85.3215677"
186106,"Open sky near Bajçin, Clear sky over fields, Near mountains, no lights, Lat: 42.9440, Lon: 21.1695"
186118,"40.41844 Degrees N, 75.41502 Degrees W"
186150,"39°59'29.4""N 0°01'21.7""E"
186257,"46.9806124,-72.1796591"
186266,"29.673815, -98.477064"
186269,"33.87820° N, 84.06140° W"
186276,35°10′9″ N 80°53′56″ W
186379,"50.282489, 7.630366"
186402,"(54.2376558, -6.3226058)"
186410,"41.33666° N, 91.54537° W"
186428,"-8.078788, 111.915636 , around Orion belt near 3 stars Alnitak, Alnilam and Mintaka"
186456,"37,50233° N, 23,19204° E in Ermioni region in the Peloponnese, Greece"
186500,"6°11'24""N 75°34'09""W, from this point to the west, behind the trees but too far"
186503,"Objects near 32.537976 -107.492791. First sighting 20 miles WSW of us, second 14 miles WSW of us."
186515,"33.7094•n, 78.775• coastal/ a few blocks from the ocean"
186596,"(23.2036181, -106.4148366)"
186609,Latitude: 33.9935° NLongitude: 118.4562° W
186626,"21°06'29""N 101°41'17""W"
186650,"31°28'32.8"" N 110°16'56.9"" W (Looking 257° west over the Huachuca Mountains)."
186681,"33.662741,-79.010452"
186707,"(59.9571208, 10.6750926)"
186709,"20.188175,-98.085937"
186726,"I was out icefishing at 45* 46.967'N, 95* 21.632'W"
186731,"44°04'17""N 123°05'35""W"
186746,"40.01921879339261, -74.15583356405999"
186750,"58.74318553414949, 5.751184386421002"
186762,"archaeological zone (28.5569587, -106.3006468)."
186771,"-34.8405405, -62.4656811."
186781,"47°51'14""N 122°36'08""W"
186809,"Driving from 35.905921744231, -83.5816907528015, taking photos while traveling, over the span of 9MI"
186816,"41.539724, 2.456127"
186840,"51°3'20"" N 114°3'6"" W"
186882,"53.2651614, -6.1208570"
186888,19°19′11″N 99°10′40″O﻿
186942,"Very wooded, rural area, maybe 42°41'43""N 72°27'09""W or thereabouts in terms of lat/long?"
187009,"35°41'40""N 96°52'01""W"
187031,"27.83644° S, 153.32989° E . Path towards a playschool and round about in neighbourhood."
187074,"Behind the house, looking WNW, about 30° , just above the tree line"
187119,"41.1779095, -73.2253937"
187133,44°14′39″ N 10°48′2″ E
187154,"Driving west on Domenigoni Pkwy in Winchester, CA USA (33.7097050, -117.0844319)"
187166,"38°9'6"" S 144°34'53"" E"
187171,"(28.5643202, -81.5452372)"
187213,"34.164, -77.568"
187259,"(40.7885947, -74.1790957)"
187263,"Appeared to be in the sky somewhere over/ around 35.81869° N, 78.65821° W"
187273,"46.090670, -122.870325"
187305,looking westward 40°- 60° degrees upward
187327,LATITUDE 24.687 LONGITUDE73.761
187330,"23.016387, -110.084733"
187336,"40.31836685352741, -80.64056337887166 rural area"
187337,"40.5206° N,81.4740° W"
187349,"This is very rural Montana. 46°10'53.02""N, 113°29'17.17""W - This is toward where I was looking."
187365,"53°07'22.8""N 18°03'08.1""E"
187392,23 degrees 59.66'N 088 degrees 05.42'W course 131degrees on the Carnival Miracle
187410,"35.1592017, -83.4740333 NNW"
187415,40(o)46.8N 73(o) 1.6W
187426,"89701 Carson City Nv. Approx. location of UFO was 39.140023453322534, -119.71270913436148"
187496,41.482846 -73.723028 facing west looking up over the hill above trees
187583,"-26.188456, 28.262895"
187605,"47.6580 N, 117.4235 W"
187608,"44.977510,-124.015261"
187628,"(-33.7420903, 23.8581057)"
187629,"32.24631•N, 97.81362•W"
187638,"41.750100,-74.086900"
187655,"- 50.811707, -3.446206"
187658,"(25.6331472, -100.4591342)"
187680,"14.5664853, -89.3364953."
187752,"39.590300,-75.831100"
187753,"38.3773077, -0.4189879"
187766,"42.5769892, -112.8809448"
187807,"35°56'54""S 173°51'44""E looking west towards the ocean. Above the top of the clouds"
187821,Latitude: 51.913751 / N 51° 54' 49.504''Longitude: 0.925701 / E 0° 55' 32.523''
187840,"47.090146, -122.394231"
187854,"46.138829,14.596255"
187882,"(38.7249134, -104.6750508)"
188027,"39.2804371, -77.8458082"
188028,"30.36208° N, 88.72976° W"
188034,"36°09'06""N 86°12'43""W"
188036,Approximately 60° NE
188053,"(40.8880945, -74.7244653)"
188111,"40.056803,-75.089433"
188148,Brilliant white Object traveling NW to SE approx heading 150’ 28°52′59″ N 81°53′8″ W
188153,Latitude N 25.81511367626379 Longitude w -80.3372400900343
188165,"36.8079594, -119.7144811"
188219,"48° 9' 43.96"" N 103° 36' 31.35"" W"
188261,"40.16034° N, 85.78608° W AND 40.12360° N, 85.78647° W"
188262,"(39.8683439, -86.1409000) walking down the monon trail in Broadripple Indianapolis IN"
188388,"38°51′50′′N 94°39'49""W 306 m,I saw a neon green laser beam shine and it was at least 1.5ft in dia."
188394,"42.43620 degrees N, 99.09680 degreesW"
188410,Northwest direction about 45° above horizon. They come from every direction in that area.
188448,Our Backyard || 61.191765 - 149.8670W.
188461,"33.46763° N, 86.82693° W"
188505,"51.74526°N, 4.60046°W"
188520,"43.02484° N, 115.50225° W"
188533,"Viewed from north window of front bedroom. (43.8686031, -95.1202543)"
188573,"38.85973° N, 105.06665° W"
188574,I was looking 300° NW towards Pittsburgh
188614,"Oshtemo, MI lattitue 42.298 x lattitude 85.735"
188650,"(31.8812263, -102.3223260)"
188662,34.9515° N latitude and 82.1296° W longitude My back Yard
188663,34.9515° N latitude and 82.1296° W longitude
188710,"43.572049, -116.302818"
188752,"It was hovering over summit overlook Park in Saint Paul, Minnesota. 44° 56.486′ N, 93° 7.05′ W. Mark"
188755,"Coordinates: 39°44'07""N 105°04'09""W | Elevation: 1,639.44m"
188797,"Town 27.8999253, -101.4204356."
188802,33.5158 N - 86.7182 W
188835,"(52.6347892, 1.2935389)"
188838,"My home residence: 42.563789, -87.829723"
188901,"29.64160° N, 98.21706° W"
188999,"Came from 326dg.NW (40°32'32"" N 81°6'30"" W), turned 55dg.NE, headed 164dg.SW (40°32'32"" N 81°6'30"" W"
189052,"52.60907872347643, 0.2319813723997184"
189057,"Hamble Hampshire 50.86°N, 1.32°W, Swansea West Glamorgan 51.62°N, 3.94°W"
189117,"(46.3041349, 16.3160038)"
189139,"37° 58' 11.01"" N, 84° 29' 3.80"" W"
189142,"35°09'35""N 89°48'07""W 35°09'32""N 89°48'09""W"
189150,"23°25'29""N 107°28'49""E"
189155,"34.85055° N, 111.78876° W"
189205,"Silver Bell Mine Exhibit, Joshua Tree NP, 33.9330° N, 115.9597° W"
189215,"33.915871° North, -112.135994° West."
189253,"40.42250° N, 104.69940° W Looking NNE"
189265,"31.223812, -85.393356"
189272,"(25.0552717, 121.3804325)"
189281,41.045274 - 85.248442
189282,Sighting was from 10° Up to30° from south to north stops and fly straight back
189298,N 32 14 7.1046 W 11C 48 55.5186
189326,"67.285° N, 14.390° E"
189327,"(35.2039729, -120.5792501)"
189333,"42.3118° N, 77.0925° W"
189380,"23.6829387, 86.9491884"
189389,"(27.7986734, -97.4271506)"
189420,"35.69527° N, 105.93981° W"
189423,"(45.5007179, -123.7832725) We were camping above Tillamook at these coordinates"
189445,Lat 37.57509 lng122.30461
189470,"26.3301440, 88.7805581"
189473,"North of Independence, South of Bishop CA. Used compass and activity was around 15° NorthEast"
189540,"(41.3820385, 19.5016648)"
189599,"Photo taken 45.8339457, 4.6164680 towards the South."
189636,"56.526346,-6.196851"
189646,"48°35'54""N 118°05'01""W"
189652,latitude 35.467560 Longitude -97.516426
189720,34.5.5” N 107.55.28 W
189759,51.4784 -3.1742
189798,"32.829668, -116.899403"
189803,"Latitude: 47° 14' 17.40"" N Longitude: -122° 11' 2.40"" W"
189827,"(39.8994860, 3.0666024)"
189830,"South-east direction, approx. 60° angle from east to south, near Geterler Wedding Hall area."
189841,"43.61296° N, 116.40190° W"
189881,• Latitude: 41.5326° N • Longitude: -74.0964° W
189882,"55.881379,-3.765150"
189924,Coord. 46° 10′ 31.06″ N / 8° 54′ 35.28″ E // direction West
189957,"On top of the mountain coordinates: 41.620091, -8.689214"
189965,"53,46300° N, 14,46010° E"
189972,"Latitude: 40.71521, Longitude: -74.0475, Quality: P1BAA"
190080,"44.88988° N, 85.98009° W The site is a condo type resort on Big Glenn Lake, from the resort pier."
190091,"10.074899, -84.293892"
190152,"30.1961° N, 35.7340° E"
190171,"35.1289 degrees N, 85.2459 degrees W"
190172,"29.737, -95.520"
190203,27°16.050'N 80°1.704'W
190229,"64,19331° N, 51,71408° V"
190230,"(20.5345399, -97.4512794)"
190262,40.44785030466751 -80.0871899219518
190265,"43°41'45.3""N 91°25'20.3""W"
190314,"June 18 1976 8:55pm Friday it was in front of the Okd Boston Edison Plant 42.33805° N, 71.02868° Wan"
190335,"16.243193,81.240355. Just near the waters"
190339,"27.8 degrees East, 49.52° N"
190378,"(43.2080026, -87.9622423) Above this address to the south and a little west."
190431,"Maple Valley Wa. 3:15am-ish bright white line, 45° wsw Traveling Just East of sunrise point of refer"
190467,"It was about 75-80° in the northern sky, comparable to brightness to Jupiter,it was still bright out"
190471,"12.179602,75.415721"
190477,"7°22'40.8""N 80°37'47.4""E"
190478,"42.6751424 N, 71.1511540 W"
190523,LAT: 38; 56; 41.85 - LONG: 7; 46; 3.99 - ALT: 7219.03
190559,"33.36234° N, 110.95665° W"
190569,"48.398369,13.745430"
190613,46.47.51”N 71.14.10”W Quebec City was beside my house in March was a very low over cast evening
190648,"Coordinates: 27.894417975459664, -82.76205687362041"
190654,"24.623222, 72.761013"
190739,"57.052309032808466, -135.334291720058 The weather was clear sky and, unlimited visibility, calm wind"
190801,"42.50600° N, 75.28334° W"
190845,"45.98081° N, 93.25968° W"
190861,"53.42, -02.86"
190864,"42°46'19.6""N 24°38'36.7""E"
190881,"Campsite at thousand trails. 45.23106° N, 123.96621° W"
190886,Latitude: 52.5051° N• Longitude: 1.7354° E sighting from south facing garden 1km approximately up
190893,"49.81071° N, 94.68200° W"
190912,"49.11033243487021, -117.72086061876662"
190930,"36.931428,-111.462958. Outside beyond the backyard walls of the house above the netted trampoline."
190951,"At 42.72953° N, 84.53090° W. Facing north maybe slightly northwest. Within the garden area at Hunter"
190961,Latitude: 32.4563678180086 Longitude: -97.25430451965534
190973,I was at home at the aforementioned address. Latidude: 36.022282 Longitude: -115.140968
190990,"41.030200,-78.444400"
191032,"36°54'15""N 30°39'16""E"
191047,- Latitude: 34.0522° N- Longitude: -118.2437° W
191069,"42.26401° N, 83.20243° W"
191097,"42.26401° N, 83.20239° W"
191122,"43°45'34.4""N 111°03'59.9""W"
191136,"55.132564, -118.844977"
191147,"-37.808244,145.344550"
191163,"Kanchanpur, Bihar, India M78H+37V, Kanchanpur, Panapur Dharmpur, Bihar 844102, India Lat 25.664947"
191166,"39.0320 N, 121.5882 W viewed to the NE; Object was approx 40 degrees above the horizon"
191170,"42.65538, -110.94871 (according to my phone gps). Altitude 6351 ft."
191192,"6.346117122299504, -75.52855074402152"
191196,Front yard at Latitude 32.731655 Longitude -97.146643
191212,"39.1297205,23.7333235"
191229,"Nisqually Vista Trail, Mount Rainier National Park. (46.(46.7859596, -121.7416641)7859596, -121.7416"
191239,"From my perspective, between the constellation Delphinus and Aquila on a direction of 100° mag."
191304,"Kalmar, Sweden (Facing 70° Northeast)"
191307,40.083401/-87.564477
191413,"30°33'02""N 89°08'08""W Out in driveway looking towards northwest."
191421,"(38.0087272, -84.4921261)"
191422,"Outside New Century recovery beds, located at coordinates 38.836742, -94.902825."
191453,"Viewpoint: (47.7952343, -120.7139841)"
191473,"39.28778° N, 84.47073° W"
191530,"Witness Coordinates: 45.60529312933998 ⁰N, 20.05589291182593 ⁰E"
191578,"Primary sighting: SW sky, ~25° elevation, near Moon and Saturn. • Additional objects: Same sector;"
191582,"45°28'26.8""N 26°43'30.4""E"
191625,"31.987047,-88.463396"
191651,42.125’N -111.23’W
191785,"49.48152° N, 96.55554° W"
191851,"35.293, -106.697"
191855,"52.106192,-106.595572"
191873,"41.81139864794548, -73.84451217412777"
191911,"Latitude: 44° 05' 16.91"" NLongitude: -66° 11' 29.53"" W"
191917,29.744-99.737
191933,"42.25425 degrees N, 83.23132 degrees W"
191943,"clatteringshaws loch Latitude: 55° 03' 57.60"" N Longitude: -4° 17' 2.40"" W. SW waters edge, facing E"
191997,"37.553251, 126.954375"
192120,"(24.0563652, 90.9887310)"
192172,"(-26.6642806, 153.1084172) Roughly where it was when I saw it from my bedroom"
192173,"32.89000° N, 117.25160° W the la jolla shores directly above. I have video as well"
192177,"Residential development surrounded by farm land. 38.3578211° N, 75.3955276° W"
192210,"my location 6.1472768, -75.6154368, I live o the 34th floor in Sabaneta"
192225,"36.931428,-111.462958. Outside beyond the backyard walls of the house above the netted trampoline."
192229,"35°48'31"" N and 51°29'23"" E"
192241,"Very high, possibly 60,000ft. 33.99 N 103.69 W approx."
192288,30° above the horizon. 10° E. of due N. An hour before sunset. Stationary for 1 hour+
192298,Latitude:45.1167 Longitude: 9.0833
192319,photographed the moon from 50.34276N 8.10519O.
192321,41 84.479 -111 81.701
192336,North Red Deer: Latitude:52.295°N Longitude:-113.819°W
192365,"40.863849, -73.910034"
192371,"33°49'56""S 18°32'42""E"
192419,"31.40913380835115, -58.01499074763132"
192493,"41.373440183848366, -78.85963428862132"
192497,"Coordinates -22.017429814243773, -47.90506066003566"
192500,Decimal degrees Latitude 43.763729154732665 longitude 4.95517147905571
192534,33°29′N 77°35′W
192540,It was hovering over the I-25 Freeway 34.8062 and 106.733 an elevation of 4855 feet above sea level
192562,"25.162167007564587, 121.45337703438906"
192605,"38.649058, 32.938633"
192740,"28.499617,-82.506160"
192749,"33°39'10.5""N 87°00'20.1""W"
192894,"29.52340° N, 98.64760° W"
192895,"37.984533, -122.077858"
192897,"At an intersection, coordinates are 47.8205° N, 122.2900° W."
192925,"44.35388° N, 68.36053° W"
192943,44° 36’ N. 065° 55’ W. Altitude 35 Meters
192947,"Backyard with 10-15 yards of lawn before a Hodge podge of woods. 42.75015, -84.76390"
192956,Latitude: \(40.584167\)° NLongitude: \(73.834444\)° W  The object was hovering South over the water
192969,"51.91331, -8.46546"
193005,Roughly in the coorninates: Latitude: 42.99° N Longitude: 108.42° W.
193026,"37°02'22.5""N 94°33'37.6""W"
193063,"41.99464° N, 72.26771° W."
193072,41.336° N latitude and -72.099° W longitude.
193105,"44.944146, 25.818825"
193119,"40.3433, 20.3083, 34000 feet, looking in a direction of 320 degrees"
193137,"33.13544° N, 111.84090° W, we just turned onto hwy 87 from Nelson Rd"
193140,Latitude: 41.7153° N Longitude: -88.1239° W
193142,"42° 51' 18""N 71° 00' 49""W Standing in front of my house"
193177,"41.72750° N, 86.28861° W"
193181,"IRAN-YAZD Goolge Map Locaton: 31°51'15.9""N 54°22'32.2""E"
193206,Latitude: 33.617383 / N 33° 37' 2.579''Longitude: -86.683585 / W 86° 41' 0.906''
193212,"41.861513, -73.523288 - rural area with ridge elevations"
193260,"(37.7691810, -87.1025860)"
193264,"33.4225501, -114.6344905"
193340,"(30.5571090, -81.4435550)"
193347,Lat: N49.11'9.16 / Lng: W 122.59'28.31 / UTM: 10U 500641 544819 / TZ: America/Vancouver DST PDT
193364,"27.6806° N, 97.3142° W"
193401,Latitude: 49.112642 | Longitude: -122.164049
193414,"Latitude- 43°36' 53.828'. Longitude- 116°32° '55.204""... The object was cited under the ursa minor"
